country,countryCode,date,dailyVaccinationNumber
Aruba,ABW,3/15/2022,36
Aruba,ABW,3/16/2022,35
Aruba,ABW,3/17/2022,27
Aruba,ABW,3/18/2022,30
Aruba,ABW,3/19/2022,33
Aruba,ABW,3/20/2022,33
Aruba,ABW,3/21/2022,34
Aruba,ABW,3/22/2022,42
Aruba,ABW,3/23/2022,51
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
Australia,AUS,1/1/2022,74348
Australia,AUS,1/2/2022,80616
Australia,AUS,1/3/2022,82527
Australia,AUS,1/4/2022,107501
Australia,AUS,1/5/2022,123642
Australia,AUS,1/6/2022,139701
Australia,AUS,1/7/2022,177590
Australia,AUS,1/8/2022,200939
Australia,AUS,1/9/2022,188334
Australia,AUS,1/10/2022,223110
Australia,AUS,1/11/2022,239447
Australia,AUS,1/12/2022,251371
Australia,AUS,1/13/2022,261844
Australia,AUS,1/14/2022,272214
Australia,AUS,1/15/2022,276075
Australia,AUS,1/16/2022,278265
Australia,AUS,1/17/2022,283921
Australia,AUS,1/18/2022,283103
Australia,AUS,1/19/2022,281124
Australia,AUS,1/20/2022,281928
Australia,AUS,1/21/2022,281388
Australia,AUS,1/22/2022,281429
Australia,AUS,1/23/2022,282247
Australia,AUS,1/24/2022,281234
Australia,AUS,1/25/2022,281357
Australia,AUS,1/26/2022,245784
Australia,AUS,1/27/2022,238946
Australia,AUS,1/28/2022,235002
Australia,AUS,1/29/2022,232428
Australia,AUS,1/30/2022,228149
Australia,AUS,1/31/2022,219391
Australia,AUS,2/1/2022,211486
Australia,AUS,2/2/2022,238061
Australia,AUS,2/3/2022,230830
Australia,AUS,2/4/2022,222311
Australia,AUS,2/5/2022,215889
Australia,AUS,2/6/2022,213000
Australia,AUS,2/7/2022,206802
Australia,AUS,2/8/2022,200160
Australia,AUS,2/9/2022,192391
Australia,AUS,2/10/2022,185000
Australia,AUS,2/11/2022,178660
Australia,AUS,2/12/2022,175876
Australia,AUS,2/13/2022,172876
Australia,AUS,2/14/2022,165863
Australia,AUS,2/15/2022,157389
Australia,AUS,2/16/2022,149140
Australia,AUS,2/17/2022,141889
Australia,AUS,2/18/2022,135124
Australia,AUS,2/19/2022,132083
Australia,AUS,2/20/2022,130917
Australia,AUS,2/21/2022,127207
Australia,AUS,2/22/2022,123182
Australia,AUS,2/23/2022,118599
Australia,AUS,2/24/2022,114725
Australia,AUS,2/25/2022,109948
Australia,AUS,2/26/2022,107033
Australia,AUS,2/27/2022,105525
Australia,AUS,2/28/2022,100016
Australia,AUS,3/1/2022,94007
Australia,AUS,3/2/2022,88635
Australia,AUS,3/3/2022,83324
Australia,AUS,3/4/2022,78905
Australia,AUS,3/5/2022,76700
Australia,AUS,3/6/2022,75561
Australia,AUS,3/7/2022,72075
Australia,AUS,3/8/2022,71975
Australia,AUS,3/9/2022,72523
Australia,AUS,3/10/2022,73482
Australia,AUS,3/11/2022,75727
Australia,AUS,3/12/2022,78680
Australia,AUS,3/13/2022,80350
Australia,AUS,3/14/2022,79763
Australia,AUS,3/15/2022,80722
Australia,AUS,3/16/2022,81056
Australia,AUS,3/17/2022,80844
Australia,AUS,3/18/2022,79817
Australia,AUS,3/19/2022,79612
Australia,AUS,3/20/2022,79879
Australia,AUS,3/21/2022,81731
Australia,AUS,3/22/2022,79815
Austria,AUT,1/1/2022,34325
Austria,AUT,1/2/2022,35634
Austria,AUT,1/3/2022,36944
Austria,AUT,1/4/2022,38253
Austria,AUT,1/5/2022,39562
Austria,AUT,1/6/2022,40872
Austria,AUT,1/7/2022,42181
Austria,AUT,1/8/2022,42940
Austria,AUT,1/9/2022,43698
Austria,AUT,1/10/2022,44457
Austria,AUT,1/11/2022,45215
Austria,AUT,1/12/2022,45974
Austria,AUT,1/13/2022,46732
Austria,AUT,1/14/2022,47491
Austria,AUT,1/15/2022,45639
Austria,AUT,1/16/2022,43788
Austria,AUT,1/17/2022,41936
Austria,AUT,1/18/2022,40084
Austria,AUT,1/19/2022,38233
Austria,AUT,1/20/2022,36381
Austria,AUT,1/21/2022,34530
Austria,AUT,1/22/2022,33620
Austria,AUT,1/23/2022,32710
Austria,AUT,1/24/2022,31800
Austria,AUT,1/25/2022,30890
Austria,AUT,1/26/2022,29980
Austria,AUT,1/27/2022,29071
Austria,AUT,1/28/2022,28161
Austria,AUT,1/29/2022,28197
Austria,AUT,1/30/2022,28233
Austria,AUT,1/31/2022,28269
Austria,AUT,2/1/2022,28306
Austria,AUT,2/2/2022,28342
Austria,AUT,2/3/2022,28378
Austria,AUT,2/4/2022,28414
Austria,AUT,2/5/2022,26476
Austria,AUT,2/6/2022,24537
Austria,AUT,2/7/2022,22598
Austria,AUT,2/8/2022,20659
Austria,AUT,2/9/2022,18721
Austria,AUT,2/10/2022,16782
Austria,AUT,2/11/2022,14843
Austria,AUT,2/12/2022,13926
Austria,AUT,2/13/2022,13009
Austria,AUT,2/14/2022,12092
Austria,AUT,2/15/2022,11175
Austria,AUT,2/16/2022,10258
Austria,AUT,2/17/2022,9341
Austria,AUT,2/18/2022,8424
Austria,AUT,2/19/2022,8064
Austria,AUT,2/20/2022,7703
Austria,AUT,2/21/2022,7343
Austria,AUT,2/22/2022,6982
Austria,AUT,2/23/2022,6622
Austria,AUT,2/24/2022,6261
Austria,AUT,2/25/2022,5900
Austria,AUT,2/26/2022,5773
Austria,AUT,2/27/2022,5645
Austria,AUT,2/28/2022,5517
Austria,AUT,3/1/2022,5389
Austria,AUT,3/2/2022,5261
Austria,AUT,3/3/2022,5133
Austria,AUT,3/4/2022,5005
Austria,AUT,3/5/2022,4847
Austria,AUT,3/6/2022,4688
Austria,AUT,3/7/2022,4530
Austria,AUT,3/8/2022,4371
Austria,AUT,3/9/2022,4213
Austria,AUT,3/10/2022,4054
Austria,AUT,3/11/2022,3896
Austria,AUT,3/12/2022,3797
Austria,AUT,3/13/2022,3699
Austria,AUT,3/14/2022,3601
Austria,AUT,3/15/2022,3502
Austria,AUT,3/16/2022,3404
Austria,AUT,3/17/2022,3306
Austria,AUT,3/18/2022,3207
Austria,AUT,3/19/2022,2966
Austria,AUT,3/20/2022,2725
Austria,AUT,3/21/2022,2484
Austria,AUT,3/22/2022,2244
Azerbaijan,AZE,1/1/2022,20378
Azerbaijan,AZE,1/2/2022,18884
Azerbaijan,AZE,1/3/2022,17394
Azerbaijan,AZE,1/4/2022,12957
Azerbaijan,AZE,1/5/2022,12566
Azerbaijan,AZE,1/6/2022,12763
Azerbaijan,AZE,1/7/2022,13304
Azerbaijan,AZE,1/8/2022,17908
Azerbaijan,AZE,1/9/2022,21727
Azerbaijan,AZE,1/10/2022,21724
Azerbaijan,AZE,1/11/2022,26374
Azerbaijan,AZE,1/12/2022,26951
Azerbaijan,AZE,1/13/2022,26437
Azerbaijan,AZE,1/14/2022,25887
Azerbaijan,AZE,1/15/2022,25271
Azerbaijan,AZE,1/16/2022,24816
Azerbaijan,AZE,1/17/2022,24808
Azerbaijan,AZE,1/18/2022,24360
Azerbaijan,AZE,1/19/2022,23880
Azerbaijan,AZE,1/20/2022,23437
Azerbaijan,AZE,1/21/2022,20648
Azerbaijan,AZE,1/22/2022,20394
Azerbaijan,AZE,1/23/2022,20251
Azerbaijan,AZE,1/24/2022,20251
Azerbaijan,AZE,1/25/2022,20546
Azerbaijan,AZE,1/26/2022,20899
Azerbaijan,AZE,1/27/2022,21289
Azerbaijan,AZE,1/28/2022,24491
Azerbaijan,AZE,1/29/2022,25681
Azerbaijan,AZE,1/30/2022,26701
Azerbaijan,AZE,1/31/2022,26703
Azerbaijan,AZE,2/1/2022,27660
Azerbaijan,AZE,2/2/2022,28560
Azerbaijan,AZE,2/3/2022,29835
Azerbaijan,AZE,2/4/2022,30479
Azerbaijan,AZE,2/5/2022,30751
Azerbaijan,AZE,2/6/2022,28814
Azerbaijan,AZE,2/7/2022,31121
Azerbaijan,AZE,2/8/2022,31802
Azerbaijan,AZE,2/9/2022,32893
Azerbaijan,AZE,2/10/2022,33549
Azerbaijan,AZE,2/11/2022,34401
Azerbaijan,AZE,2/12/2022,35436
Azerbaijan,AZE,2/13/2022,39402
Azerbaijan,AZE,2/14/2022,37131
Azerbaijan,AZE,2/15/2022,41175
Azerbaijan,AZE,2/16/2022,45875
Azerbaijan,AZE,2/17/2022,52993
Azerbaijan,AZE,2/18/2022,50778
Azerbaijan,AZE,2/19/2022,48229
Azerbaijan,AZE,2/20/2022,45647
Azerbaijan,AZE,2/21/2022,49302
Azerbaijan,AZE,2/22/2022,42791
Azerbaijan,AZE,2/23/2022,35426
Azerbaijan,AZE,2/24/2022,25854
Azerbaijan,AZE,2/25/2022,25854
Azerbaijan,AZE,2/26/2022,25854
Azerbaijan,AZE,2/27/2022,25854
Azerbaijan,AZE,2/28/2022,25854
Azerbaijan,AZE,3/1/2022,25854
Azerbaijan,AZE,3/2/2022,25854
Azerbaijan,AZE,3/3/2022,25854
Azerbaijan,AZE,3/4/2022,25854
Azerbaijan,AZE,3/5/2022,25854
Azerbaijan,AZE,3/6/2022,25854
Azerbaijan,AZE,3/7/2022,22162
Azerbaijan,AZE,3/8/2022,20870
Azerbaijan,AZE,3/9/2022,17186
Azerbaijan,AZE,3/10/2022,17196
Azerbaijan,AZE,3/11/2022,16690
Azerbaijan,AZE,3/12/2022,16149
Azerbaijan,AZE,3/13/2022,14856
Azerbaijan,AZE,3/14/2022,14860
Azerbaijan,AZE,3/15/2022,15685
Azerbaijan,AZE,3/16/2022,18186
Azerbaijan,AZE,3/17/2022,16848
Azerbaijan,AZE,3/18/2022,16239
Azerbaijan,AZE,3/19/2022,15511
Azerbaijan,AZE,3/20/2022,14962
Azerbaijan,AZE,3/21/2022,14959
Azerbaijan,AZE,3/22/2022,11745
Azerbaijan,AZE,3/23/2022,10235
Bahamas,BHS,1/1/2022,618
Bahamas,BHS,1/2/2022,618
Bahamas,BHS,1/3/2022,618
Bahamas,BHS,1/4/2022,618
Bahamas,BHS,1/5/2022,618
Bahamas,BHS,1/6/2022,623
Bahamas,BHS,1/7/2022,629
Bahamas,BHS,1/8/2022,634
Bahamas,BHS,1/9/2022,640
Bahamas,BHS,1/10/2022,645
Bahamas,BHS,1/11/2022,650
Bahamas,BHS,1/12/2022,656
Bahamas,BHS,1/13/2022,624
Bahamas,BHS,1/14/2022,592
Bahamas,BHS,1/15/2022,561
Bahamas,BHS,1/16/2022,529
Bahamas,BHS,1/17/2022,497
Bahamas,BHS,1/18/2022,466
Bahamas,BHS,1/19/2022,434
Bahamas,BHS,1/20/2022,434
Bahamas,BHS,1/21/2022,434
Bahamas,BHS,1/22/2022,434
Bahamas,BHS,1/23/2022,434
Bahamas,BHS,1/24/2022,434
Bahamas,BHS,1/25/2022,434
Bahamas,BHS,1/26/2022,434
Bahamas,BHS,1/27/2022,417
Bahamas,BHS,1/28/2022,400
Bahamas,BHS,1/29/2022,384
Bahamas,BHS,1/30/2022,367
Bahamas,BHS,1/31/2022,350
Bahamas,BHS,2/1/2022,333
Bahamas,BHS,2/2/2022,316
Bahamas,BHS,2/3/2022,316
Bahamas,BHS,2/4/2022,316
Bahamas,BHS,2/5/2022,316
Bahamas,BHS,2/6/2022,316
Bahamas,BHS,2/7/2022,316
Bahamas,BHS,2/8/2022,316
Bahamas,BHS,2/9/2022,316
Bahamas,BHS,2/10/2022,319
Bahamas,BHS,2/11/2022,322
Bahamas,BHS,2/12/2022,325
Bahamas,BHS,2/13/2022,328
Bahamas,BHS,2/14/2022,330
Bahamas,BHS,2/15/2022,333
Bahamas,BHS,2/16/2022,336
Bahamas,BHS,2/17/2022,325
Bahamas,BHS,2/18/2022,314
Bahamas,BHS,2/19/2022,303
Bahamas,BHS,2/20/2022,292
Bahamas,BHS,2/21/2022,281
Bahamas,BHS,2/22/2022,270
Bahamas,BHS,2/23/2022,260
Bahamas,BHS,2/24/2022,260
Bahamas,BHS,2/25/2022,260
Bahamas,BHS,2/26/2022,260
Bahamas,BHS,2/27/2022,260
Bahamas,BHS,2/28/2022,260
Bahamas,BHS,3/1/2022,260
Bahamas,BHS,3/2/2022,260
Bahamas,BHS,3/3/2022,260
Bahamas,BHS,3/4/2022,260
Bahamas,BHS,3/5/2022,260
Bahamas,BHS,3/6/2022,260
Bahamas,BHS,3/7/2022,260
Bahamas,BHS,3/8/2022,260
Bahamas,BHS,3/9/2022,260
Bahamas,BHS,3/10/2022,251
Bahamas,BHS,3/11/2022,243
Bahamas,BHS,3/12/2022,234
Bahamas,BHS,3/13/2022,225
Bahamas,BHS,3/14/2022,216
Bahamas,BHS,3/15/2022,208
Bahamas,BHS,3/16/2022,199
Bahrain,BHR,1/1/2022,8063
Bahrain,BHR,1/2/2022,7115
Bahrain,BHR,1/3/2022,6730
Bahrain,BHR,1/4/2022,6296
Bahrain,BHR,1/5/2022,6027
Bahrain,BHR,1/6/2022,5713
Bahrain,BHR,1/7/2022,5506
Bahrain,BHR,1/8/2022,5495
Bahrain,BHR,1/9/2022,5775
Bahrain,BHR,1/10/2022,5441
Bahrain,BHR,1/11/2022,5283
Bahrain,BHR,1/12/2022,5155
Bahrain,BHR,1/13/2022,5023
Bahrain,BHR,1/14/2022,4997
Bahrain,BHR,1/15/2022,4890
Bahrain,BHR,1/16/2022,4492
Bahrain,BHR,1/17/2022,4505
Bahrain,BHR,1/18/2022,4340
Bahrain,BHR,1/19/2022,4013
Bahrain,BHR,1/20/2022,3663
Bahrain,BHR,1/21/2022,3422
Bahrain,BHR,1/22/2022,3143
Bahrain,BHR,1/23/2022,3335
Bahrain,BHR,1/24/2022,2976
Bahrain,BHR,1/25/2022,3640
Bahrain,BHR,1/26/2022,3589
Bahrain,BHR,1/27/2022,3494
Bahrain,BHR,1/28/2022,3603
Bahrain,BHR,1/29/2022,3716
Bahrain,BHR,1/30/2022,3585
Bahrain,BHR,1/31/2022,3482
Bahrain,BHR,2/1/2022,2581
Bahrain,BHR,2/2/2022,2530
Bahrain,BHR,2/3/2022,2541
Bahrain,BHR,2/4/2022,2429
Bahrain,BHR,2/5/2022,2357
Bahrain,BHR,2/6/2022,2160
Bahrain,BHR,2/7/2022,2115
Bahrain,BHR,2/8/2022,2047
Bahrain,BHR,2/9/2022,1953
Bahrain,BHR,2/10/2022,1738
Bahrain,BHR,2/11/2022,1751
Bahrain,BHR,2/12/2022,1772
Bahrain,BHR,2/13/2022,1584
Bahrain,BHR,2/14/2022,1504
Bahrain,BHR,2/15/2022,1442
Bahrain,BHR,2/16/2022,1398
Bahrain,BHR,2/17/2022,1398
Bahrain,BHR,2/18/2022,1398
Bahrain,BHR,2/19/2022,1398
Bahrain,BHR,2/20/2022,1398
Bahrain,BHR,2/21/2022,1398
Bahrain,BHR,2/22/2022,1398
Bahrain,BHR,2/23/2022,1398
Bahrain,BHR,2/24/2022,1398
Bahrain,BHR,2/25/2022,1398
Bahrain,BHR,2/26/2022,1398
Bahrain,BHR,2/27/2022,1398
Bahrain,BHR,2/28/2022,1398
Bahrain,BHR,3/1/2022,1398
Bahrain,BHR,3/2/2022,1398
Bahrain,BHR,3/3/2022,1398
Bahrain,BHR,3/4/2022,1398
Bahrain,BHR,3/5/2022,1398
Bahrain,BHR,3/6/2022,1398
Bahrain,BHR,3/7/2022,1302
Bahrain,BHR,3/8/2022,1207
Bahrain,BHR,3/9/2022,1111
Bahrain,BHR,3/10/2022,1016
Bahrain,BHR,3/11/2022,920
Bahrain,BHR,3/12/2022,825
Bahrain,BHR,3/13/2022,729
Bahrain,BHR,3/14/2022,729
Bahrain,BHR,3/15/2022,729
Bahrain,BHR,3/16/2022,729
Bangladesh,BGD,1/1/2022,829757
Bangladesh,BGD,1/2/2022,829757
Bangladesh,BGD,1/3/2022,829757
Bangladesh,BGD,1/4/2022,829757
Bangladesh,BGD,1/5/2022,829757
Bangladesh,BGD,1/6/2022,829757
Bangladesh,BGD,1/7/2022,829757
Bangladesh,BGD,1/8/2022,829757
Bangladesh,BGD,1/9/2022,829757
Bangladesh,BGD,1/10/2022,829757
Bangladesh,BGD,1/11/2022,1029140
Bangladesh,BGD,1/12/2022,1228523
Bangladesh,BGD,1/13/2022,1236397
Bangladesh,BGD,1/14/2022,1244271
Bangladesh,BGD,1/15/2022,1457375
Bangladesh,BGD,1/16/2022,1696220
Bangladesh,BGD,1/17/2022,1994776
Bangladesh,BGD,1/18/2022,1885709
Bangladesh,BGD,1/19/2022,1756143
Bangladesh,BGD,1/20/2022,1846702
Bangladesh,BGD,1/21/2022,1821961
Bangladesh,BGD,1/22/2022,1591991
Bangladesh,BGD,1/23/2022,1310970
Bangladesh,BGD,1/24/2022,970239
Bangladesh,BGD,1/25/2022,921334
Bangladesh,BGD,1/26/2022,935050
Bangladesh,BGD,1/27/2022,854891
Bangladesh,BGD,1/28/2022,890031
Bangladesh,BGD,1/29/2022,925172
Bangladesh,BGD,1/30/2022,985622
Bangladesh,BGD,1/31/2022,1046071
Bangladesh,BGD,2/1/2022,1022933
Bangladesh,BGD,2/2/2022,957674
Bangladesh,BGD,2/3/2022,957674
Bangladesh,BGD,2/4/2022,957674
Bangladesh,BGD,2/5/2022,957674
Bangladesh,BGD,2/6/2022,957674
Bangladesh,BGD,2/7/2022,957674
Bangladesh,BGD,2/8/2022,957674
Bangladesh,BGD,2/9/2022,957674
Bangladesh,BGD,2/10/2022,957674
Bangladesh,BGD,2/11/2022,957674
Bangladesh,BGD,2/12/2022,957674
Bangladesh,BGD,2/13/2022,957674
Bangladesh,BGD,2/14/2022,957674
Bangladesh,BGD,2/15/2022,957674
Bangladesh,BGD,2/16/2022,957674
Bangladesh,BGD,2/17/2022,957674
Bangladesh,BGD,2/18/2022,957674
Bangladesh,BGD,2/19/2022,1379994
Bangladesh,BGD,2/20/2022,1350267
Bangladesh,BGD,2/21/2022,1320541
Bangladesh,BGD,2/22/2022,1290814
Bangladesh,BGD,2/23/2022,1757147
Bangladesh,BGD,2/24/2022,2223479
Bangladesh,BGD,2/25/2022,2689812
Bangladesh,BGD,2/26/2022,2733825
Bangladesh,BGD,2/27/2022,3229884
Bangladesh,BGD,2/28/2022,3725943
Bangladesh,BGD,3/1/2022,3758404
Bangladesh,BGD,3/2/2022,3294805
Bangladesh,BGD,3/3/2022,2831207
Bangladesh,BGD,3/4/2022,2367609
Bangladesh,BGD,3/5/2022,1904010
Bangladesh,BGD,3/6/2022,1440412
Bangladesh,BGD,3/7/2022,1046971
Bangladesh,BGD,3/8/2022,1004617
Bangladesh,BGD,3/9/2022,941280
Bangladesh,BGD,3/10/2022,888211
Bangladesh,BGD,3/11/2022,797744
Bangladesh,BGD,3/12/2022,707278
Bangladesh,BGD,3/13/2022,658837
Bangladesh,BGD,3/14/2022,549721
Bangladesh,BGD,3/15/2022,567211
Bangladesh,BGD,3/16/2022,599379
Bangladesh,BGD,3/17/2022,544889
Bangladesh,BGD,3/18/2022,527797
Bangladesh,BGD,3/19/2022,512000
Bangladesh,BGD,3/20/2022,569530
Bangladesh,BGD,3/21/2022,623467
Bangladesh,BGD,3/22/2022,691694
Bangladesh,BGD,3/23/2022,740169
Barbados,BRB,1/1/2022,194
Barbados,BRB,1/2/2022,200
Barbados,BRB,1/3/2022,209
Barbados,BRB,1/4/2022,169
Barbados,BRB,1/5/2022,131
Barbados,BRB,1/6/2022,76
Barbados,BRB,1/7/2022,244
Barbados,BRB,1/8/2022,260
Barbados,BRB,1/9/2022,272
Barbados,BRB,1/10/2022,292
Barbados,BRB,1/11/2022,286
Barbados,BRB,1/12/2022,327
Barbados,BRB,1/13/2022,388
Barbados,BRB,1/14/2022,264
Barbados,BRB,1/15/2022,270
Barbados,BRB,1/16/2022,291
Barbados,BRB,1/17/2022,287
Barbados,BRB,1/18/2022,312
Barbados,BRB,1/19/2022,258
Barbados,BRB,1/20/2022,186
Barbados,BRB,1/21/2022,141
Barbados,BRB,1/22/2022,145
Barbados,BRB,1/23/2022,129
Barbados,BRB,1/24/2022,120
Barbados,BRB,1/25/2022,127
Barbados,BRB,1/26/2022,160
Barbados,BRB,1/27/2022,184
Barbados,BRB,1/28/2022,193
Barbados,BRB,1/29/2022,180
Barbados,BRB,1/30/2022,177
Barbados,BRB,1/31/2022,178
Barbados,BRB,2/1/2022,168
Barbados,BRB,2/2/2022,155
Barbados,BRB,2/3/2022,148
Barbados,BRB,2/4/2022,153
Barbados,BRB,2/5/2022,144
Barbados,BRB,2/6/2022,139
Barbados,BRB,2/7/2022,134
Barbados,BRB,2/8/2022,145
Barbados,BRB,2/9/2022,152
Barbados,BRB,2/10/2022,152
Barbados,BRB,2/11/2022,156
Barbados,BRB,2/12/2022,162
Barbados,BRB,2/13/2022,160
Barbados,BRB,2/14/2022,161
Barbados,BRB,2/15/2022,154
Barbados,BRB,2/16/2022,147
Barbados,BRB,2/17/2022,151
Barbados,BRB,2/18/2022,142
Barbados,BRB,2/19/2022,132
Barbados,BRB,2/20/2022,124
Barbados,BRB,2/21/2022,118
Barbados,BRB,2/22/2022,112
Barbados,BRB,2/23/2022,109
Barbados,BRB,2/24/2022,99
Barbados,BRB,2/25/2022,90
Barbados,BRB,2/26/2022,97
Barbados,BRB,2/27/2022,102
Barbados,BRB,2/28/2022,100
Barbados,BRB,3/1/2022,105
Barbados,BRB,3/2/2022,122
Barbados,BRB,3/3/2022,130
Barbados,BRB,3/4/2022,151
Barbados,BRB,3/5/2022,146
Barbados,BRB,3/6/2022,144
Barbados,BRB,3/7/2022,144
Barbados,BRB,3/8/2022,132
Barbados,BRB,3/9/2022,113
Barbados,BRB,3/10/2022,98
Barbados,BRB,3/11/2022,69
Barbados,BRB,3/12/2022,76
Barbados,BRB,3/13/2022,75
Barbados,BRB,3/14/2022,74
Barbados,BRB,3/15/2022,75
Barbados,BRB,3/16/2022,70
Barbados,BRB,3/17/2022,74
Barbados,BRB,3/18/2022,82
Barbados,BRB,3/19/2022,70
Barbados,BRB,3/20/2022,65
Barbados,BRB,3/21/2022,60
Barbados,BRB,3/22/2022,57
Belarus,BLR,1/1/2022,67398
Belarus,BLR,1/2/2022,67398
Belarus,BLR,1/3/2022,63127
Belarus,BLR,1/4/2022,58856
Belarus,BLR,1/5/2022,54584
Belarus,BLR,1/6/2022,50313
Belarus,BLR,1/7/2022,46041
Belarus,BLR,1/8/2022,41770
Belarus,BLR,1/9/2022,37499
Belarus,BLR,1/10/2022,40597
Belarus,BLR,1/11/2022,43695
Belarus,BLR,1/12/2022,46793
Belarus,BLR,1/13/2022,49891
Belarus,BLR,1/14/2022,52989
Belarus,BLR,1/15/2022,56087
Belarus,BLR,1/16/2022,59185
Belarus,BLR,1/17/2022,58597
Belarus,BLR,1/18/2022,58008
Belarus,BLR,1/19/2022,57420
Belarus,BLR,1/20/2022,56832
Belarus,BLR,1/21/2022,56244
Belarus,BLR,1/22/2022,55656
Belarus,BLR,1/23/2022,55068
Belarus,BLR,1/24/2022,53614
Belarus,BLR,1/25/2022,52161
Belarus,BLR,1/26/2022,50708
Belarus,BLR,1/27/2022,49254
Belarus,BLR,1/28/2022,47801
Belarus,BLR,1/29/2022,46348
Belarus,BLR,1/30/2022,44895
Belarus,BLR,1/31/2022,41978
Belarus,BLR,2/1/2022,39062
Belarus,BLR,2/2/2022,36146
Belarus,BLR,2/3/2022,33230
Belarus,BLR,2/4/2022,30314
Belarus,BLR,2/5/2022,27398
Belarus,BLR,2/6/2022,24481
Belarus,BLR,2/7/2022,25603
Belarus,BLR,2/8/2022,26725
Belarus,BLR,2/9/2022,27846
Belarus,BLR,2/10/2022,28968
Belarus,BLR,2/11/2022,30090
Belarus,BLR,2/12/2022,31211
Belarus,BLR,2/13/2022,32333
Belarus,BLR,2/14/2022,32276
Belarus,BLR,2/15/2022,32219
Belarus,BLR,2/16/2022,32162
Belarus,BLR,2/17/2022,32105
Belarus,BLR,2/18/2022,32048
Belarus,BLR,2/19/2022,31991
Belarus,BLR,2/20/2022,31934
Belarus,BLR,2/21/2022,31427
Belarus,BLR,2/22/2022,30920
Belarus,BLR,2/23/2022,30413
Belarus,BLR,2/24/2022,29906
Belarus,BLR,2/25/2022,29399
Belarus,BLR,2/26/2022,28892
Belarus,BLR,2/27/2022,28385
Belarus,BLR,2/28/2022,28385
Belarus,BLR,3/1/2022,28385
Belarus,BLR,3/2/2022,28385
Belarus,BLR,3/3/2022,28385
Belarus,BLR,3/4/2022,28385
Belarus,BLR,3/5/2022,28385
Belarus,BLR,3/6/2022,28385
Belgium,BEL,1/1/2022,45934
Belgium,BEL,1/2/2022,45736
Belgium,BEL,1/3/2022,53023
Belgium,BEL,1/4/2022,61051
Belgium,BEL,1/5/2022,71174
Belgium,BEL,1/6/2022,86493
Belgium,BEL,1/7/2022,108373
Belgium,BEL,1/8/2022,121651
Belgium,BEL,1/9/2022,125877
Belgium,BEL,1/10/2022,125870
Belgium,BEL,1/11/2022,125761
Belgium,BEL,1/12/2022,122501
Belgium,BEL,1/13/2022,118825
Belgium,BEL,1/14/2022,114003
Belgium,BEL,1/15/2022,113222
Belgium,BEL,1/16/2022,112161
Belgium,BEL,1/17/2022,106747
Belgium,BEL,1/18/2022,98686
Belgium,BEL,1/19/2022,91719
Belgium,BEL,1/20/2022,83440
Belgium,BEL,1/21/2022,75945
Belgium,BEL,1/22/2022,72393
Belgium,BEL,1/23/2022,70673
Belgium,BEL,1/24/2022,65706
Belgium,BEL,1/25/2022,59128
Belgium,BEL,1/26/2022,54625
Belgium,BEL,1/27/2022,49565
Belgium,BEL,1/28/2022,45821
Belgium,BEL,1/29/2022,43448
Belgium,BEL,1/30/2022,42883
Belgium,BEL,1/31/2022,38805
Belgium,BEL,2/1/2022,36932
Belgium,BEL,2/2/2022,35561
Belgium,BEL,2/3/2022,33691
Belgium,BEL,2/4/2022,31702
Belgium,BEL,2/5/2022,31559
Belgium,BEL,2/6/2022,32027
Belgium,BEL,2/7/2022,30513
Belgium,BEL,2/8/2022,29124
Belgium,BEL,2/9/2022,30663
Belgium,BEL,2/10/2022,31911
Belgium,BEL,2/11/2022,32616
Belgium,BEL,2/12/2022,34609
Belgium,BEL,2/13/2022,34809
Belgium,BEL,2/14/2022,34510
Belgium,BEL,2/15/2022,34408
Belgium,BEL,2/16/2022,35956
Belgium,BEL,2/17/2022,34313
Belgium,BEL,2/18/2022,32071
Belgium,BEL,2/19/2022,29849
Belgium,BEL,2/20/2022,28867
Belgium,BEL,2/21/2022,29411
Belgium,BEL,2/22/2022,30789
Belgium,BEL,2/23/2022,28519
Belgium,BEL,2/24/2022,29798
Belgium,BEL,2/25/2022,30777
Belgium,BEL,2/26/2022,28476
Belgium,BEL,2/27/2022,28134
Belgium,BEL,2/28/2022,26771
Belgium,BEL,3/1/2022,23633
Belgium,BEL,3/2/2022,18570
Belgium,BEL,3/3/2022,14794
Belgium,BEL,3/4/2022,11904
Belgium,BEL,3/5/2022,9639
Belgium,BEL,3/6/2022,9427
Belgium,BEL,3/7/2022,9227
Belgium,BEL,3/8/2022,8818
Belgium,BEL,3/9/2022,10139
Belgium,BEL,3/10/2022,9505
Belgium,BEL,3/11/2022,8946
Belgium,BEL,3/12/2022,8662
Belgium,BEL,3/13/2022,8853
Belgium,BEL,3/14/2022,8440
